ID,row_id,alt,time,cost,access,service,female,business,income,choice_id,avail,choice_num,choice
64,1009,rail,170,45,15,0,0,0,33642,1009,1,3,0
64,1010,car,345,40,0,0,0,0,33642,1010,1,4,0
64,1010,bus,360,25,20,0,0,0,33642,1010,1,4,0
64,1010,air,90,50,55,0,0,0,33642,1010,1,4,0
64,1010,rail,140,35,5,0,0,0,33642,1010,1,4,1
64,1011,car,390,35,0,0,0,0,33642,1011,1,3,0
64,1011,bus,390,20,15,0,0,0,33642,1011,1,3,0
64,1011,air,50,50,45,2,0,0,33642,1011,1,3,1
64,1011,rail,155,55,15,3,0,0,33642,1011,1,3,0
64,1012,car,345,40,0,0,0,0,33642,1012,1,4,0
64,1012,bus,390,25,25,0,0,0,33642,1012,1,4,0
64,1012,air,60,110,40,3,0,0,33642,1012,1,4,0
64,1012,rail,130,45,10,1,0,0,33642,1012,1,4,1
64,1013,car,390,30,0,0,0,0,33642,1013,1,1,1
64,1013,bus,420,20,25,0,0,0,33642,1013,1,1,0
64,1013,air,60,95,55,2,0,0,33642,1013,1,1,0
64,1013,rail,130,55,5,1,0,0,33642,1013,1,1,0
64,1014,car,345,40,0,0,0,0,33642,1014,1,4,0
64,1014,bus,390,25,20,0,0,0,33642,1014,1,4,0
64,1014,air,50,80,50,3,0,0,33642,1014,1,4,0
64,1014,rail,140,45,10,2,0,0,33642,1014,1,4,1
64,1015,car,300,50,0,0,0,0,33642,1015,1,1,1
64,1015,bus,420,15,20,0,0,0,33642,1015,1,1,0
64,1015,air,50,110,45,2,0,0,33642,1015,1,1,0
64,1015,rail,130,75,10,3,0,0,33642,1015,1,1,0
64,1016,car,390,30,0,0,0,0,33642,1016,1,4,0
64,1016,bus,420,15,5,0,0,0,33642,1016,1,4,0
64,1016,air,60,110,40,2,0,0,33642,1016,1,4,0
64,1016,rail,140,65,25,1,0,0,33642,1016,1,4,1
64,1017,car,345,40,0,0,0,0,33642,1017,1,4,0
64,1017,bus,345,35,25,0,0,0,33642,1017,1,4,0
64,1017,air,80,80,45,3,0,0,33642,1017,1,4,0
64,1017,rail,120,45,10,1,0,0,33642,1017,1,4,1
64,1018,car,300,50,0,0,0,0,33642,1018,1,3,0
64,1018,bus,390,15,10,0,0,0,33642,1018,1,3,0
64,1018,air,60,50,55,3,0,0,33642,1018,1,3,1
64,1018,rail,140,65,5,1,0,0,33642,1018,1,3,0
64,1019,car,345,45,0,0,0,0,33642,1019,1,4,0
64,1019,bus,360,30,25,0,0,0,33642,1019,1,4,0
64,1019,air,90,95,40,2,0,0,33642,1019,1,4,0
64,1019,rail,120,45,10,3,0,0,33642,1019,1,4,1
64,1020,car,275,50,0,0,0,0,33642,1020,1,4,0
64,1020,bus,360,30,15,0,0,0,33642,1020,1,4,0
64,1020,air,50,50,50,2,0,0,33642,1020,1,4,0
64,1020,rail,155,45,10,1,0,0,33642,1020,1,4,1
64,1021,car,250,35,0,0,0,0,33642,1021,1,1,1
64,1021,bus,360,20,5,0,0,0,33642,1021,1,1,0
64,1021,air,70,95,40,3,0,0,33642,1021,1,1,0
64,1021,rail,170,45,25,2,0,0,33642,1021,1,1,0
64,1022,car,390,30,0,0,0,0,33642,1022,1,4,0
64,1022,bus,390,15,10,0,0,0,33642,1022,1,4,0
64,1022,air,70,110,40,1,0,0,33642,1022,1,4,0
64,1022,rail,120,65,25,3,0,0,33642,1022,1,4,1
64,1023,car,250,50,0,0,0,0,33642,1023,1,1,1
64,1023,bus,330,15,10,0,0,0,33642,1023,1,1,0
64,1023,air,70,95,45,3,0,0,33642,1023,1,1,0
64,1023,rail,140,65,20,1,0,0,33642,1023,1,1,0
64,1024,car,390,30,0,0,0,0,33642,1024,1,1,1
64,1024,bus,390,35,10,0,0,0,33642,1024,1,1,0
64,1024,air,50,65,55,1,0,0,33642,1024,1,1,0
64,1024,rail,140,75,10,3,0,0,33642,1024,1,1,0
65,1025,car,275,50,0,0,1,1,53467,1025,1,4,0
65,1025,bus,390,25,20,0,1,1,53467,1025,1,4,0
65,1025,air,70,80,40,0,1,1,53467,1025,1,4,0
65,1025,rail,140,35,15,0,1,1,53467,1025,1,4,1
65,1026,car,345,35,0,0,1,1,53467,1026,1,3,0
65,1026,bus,390,25,25,0,1,1,53467,1026,1,3,0
65,1026,air,50,50,55,0,1,1,53467,1026,1,3,1
65,1026,rail,170,45,5,0,1,1,53467,1026,1,3,0
65,1027,car,250,45,0,0,1,1,53467,1027,1,4,0
65,1027,bus,300,25,5,0,1,1,53467,1027,1,4,0
65,1027,air,70,80,35,3,1,1,53467,1027,1,4,0
65,1027,rail,170,35,25,2,1,1,53467,1027,1,4,1
65,1028,car,390,40,0,0,1,1,53467,1028,1,3,0
65,1028,bus,390,25,5,0,1,1,53467,1028,1,3,0
65,1028,air,60,110,50,2,1,1,53467,1028,1,3,1
65,1028,rail,130,75,15,1,1,1,53467,1028,1,3,0
65,1029,car,390,40,0,0,1,1,53467,1029,1,4,0
65,1029,bus,390,20,5,0,1,1,53467,1029,1,4,0
65,1029,air,60,110,45,1,1,1,53467,1029,1,4,0
65,1029,rail,120,75,20,3,1,1,53467,1029,1,4,1
65,1030,car,300,40,0,0,1,1,53467,1030,1,3,0
65,1030,bus,360,25,15,0,1,1,53467,1030,1,3,0
65,1030,air,80,50,55,2,1,1,53467,1030,1,3,1
65,1030,rail,170,35,5,3,1,1,53467,1030,1,3,0
65,1031,car,345,30,0,0,1,1,53467,1031,1,1,1
65,1031,bus,345,35,15,0,1,1,53467,1031,1,1,0
65,1031,air,70,95,40,1,1,1,53467,1031,1,1,0
65,1031,rail,155,55,20,3,1,1,53467,1031,1,1,0
65,1032,car,275,40,0,0,1,1,53467,1032,1,3,0
65,1032,bus,300,30,5,0,1,1,53467,1032,1,3,0
65,1032,air,70,65,45,1,1,1,53467,1032,1,3,1
65,1032,rail,170,35,25,3,1,1,53467,1032,1,3,0
65,1033,car,345,35,0,0,1,1,53467,1033,1,3,0
65,1033,bus,345,35,20,0,1,1,53467,1033,1,3,0
65,1033,air,90,50,35,2,1,1,53467,1033,1,3,1
65,1033,rail,130,65,20,3,1,1,53467,1033,1,3,0
65,1034,car,300,50,0,0,1,1,53467,1034,1,4,0
65,1034,bus,330,30,15,0,1,1,53467,1034,1,4,0
65,1034,air,50,65,55,3,1,1,53467,1034,1,4,0
65,1034,rail,130,75,5,2,1,1,53467,1034,1,4,1
65,1035,car,250,30,0,0,1,1,53467,1035,1,1,1
65,1035,bus,360,30,25,0,1,1,53467,1035,1,1,0
65,1035,air,60,95,45,1,1,1,53467,1035,1,1,0
65,1035,rail,170,55,20,3,1,1,53467,1035,1,1,0
65,1036,car,275,50,0,0,1,1,53467,1036,1,3,0
65,1036,bus,330,30,20,0,1,1,53467,1036,1,3,0
65,1036,air,80,65,35,2,1,1,53467,1036,1,3,1
65,1036,rail,155,55,20,1,1,1,53467,1036,1,3,0
65,1037,car,300,45,0,0,1,1,53467,1037,1,4,0
65,1037,bus,330,30,10,0,1,1,53467,1037,1,4,0
65,1037,air,60,80,55,1,1,1,53467,1037,1,4,0
65,1037,rail,140,45,10,3,1,1,53467,1037,1,4,1
65,1038,car,345,30,0,0,1,1,53467,1038,1,4,0
65,1038,bus,390,15,5,0,1,1,53467,1038,1,4,0
65,1038,air,70,95,45,1,1,1,53467,1038,1,4,0
65,1038,rail,140,65,20,3,1,1,53467,1038,1,4,1
65,1039,car,250,50,0,0,1,1,53467,1039,1,3,0
65,1039,bus,330,30,25,0,1,1,53467,1039,1,3,0
65,1039,air,60,110,45,3,1,1,53467,1039,1,3,1
65,1039,rail,120,75,10,2,1,1,53467,1039,1,3,0
65,1040,car,300,35,0,0,1,1,53467,1040,1,3,0
65,1040,bus,420,20,15,0,1,1,53467,1040,1,3,0
65,1040,air,90,65,35,3,1,1,53467,1040,1,3,1
65,1040,rail,170,35,25,2,1,1,53467,1040,1,3,0
66,1041,car,390,35,0,0,0,1,51690,1041,1,1,1
66,1041,bus,390,35,25,0,0,1,51690,1041,1,1,0
66,1041,air,0,0,0,0,0,1,51690,1041,0,1,0
66,1041,rail,0,0,0,0,0,1,51690,1041,0,1,0
66,1042,car,275,40,0,0,0,1,51690,1042,1,1,1
66,1042,bus,300,35,10,0,0,1,51690,1042,1,1,0
66,1042,air,0,0,0,0,0,1,51690,1042,0,1,0
66,1042,rail,0,0,0,0,0,1,51690,1042,0,1,0
66,1043,car,250,30,0,0,0,1,51690,1043,1,1,1
66,1043,bus,330,35,25,0,0,1,51690,1043,1,1,0
66,1043,air,0,0,0,0,0,1,51690,1043,0,1,0
66,1043,rail,0,0,0,0,0,1,51690,1043,0,1,0
66,1044,car,300,35,0,0,0,1,51690,1044,1,1,1
66,1044,bus,360,25,25,0,0,1,51690,1044,1,1,0
66,1044,air,0,0,0,0,0,1,51690,1044,0,1,0
66,1044,rail,0,0,0,0,0,1,51690,1044,0,1,0
66,1045,car,300,35,0,0,0,1,51690,1045,1,1,1
66,1045,bus,390,25,15,0,0,1,51690,1045,1,1,0
66,1045,air,0,0,0,0,0,1,51690,1045,0,1,0
66,1045,rail,0,0,0,0,0,1,51690,1045,0,1,0
66,1046,car,250,50,0,0,0,1,51690,1046,1,1,1
66,1046,bus,420,20,15,0,0,1,51690,1046,1,1,0
66,1046,air,0,0,0,0,0,1,51690,1046,0,1,0
66,1046,rail,0,0,0,0,0,1,51690,1046,0,1,0
66,1047,car,275,35,0,0,0,1,51690,1047,1,1,1
66,1047,bus,390,15,5,0,0,1,51690,1047,1,1,0
66,1047,air,0,0,0,0,0,1,51690,1047,0,1,0
66,1047,rail,0,0,0,0,0,1,51690,1047,0,1,0
66,1048,car,390,30,0,0,0,1,51690,1048,1,1,1
66,1048,bus,420,20,20,0,0,1,51690,1048,1,1,0
66,1048,air,0,0,0,0,0,1,51690,1048,0,1,0
66,1048,rail,0,0,0,0,0,1,51690,1048,0,1,0
66,1049,car,300,45,0,0,0,1,51690,1049,1,1,1
66,1049,bus,330,35,25,0,0,1,51690,1049,1,1,0
66,1049,air,0,0,0,0,0,1,51690,1049,0,1,0
66,1049,rail,0,0,0,0,0,1,51690,1049,0,1,0
66,1050,car,300,40,0,0,0,1,51690,1050,1,1,1
66,1050,bus,330,25,15,0,0,1,51690,1050,1,1,0
66,1050,air,0,0,0,0,0,1,51690,1050,0,1,0
66,1050,rail,0,0,0,0,0,1,51690,1050,0,1,0
66,1051,car,390,30,0,0,0,1,51690,1051,1,1,1
66,1051,bus,390,35,5,0,0,1,51690,1051,1,1,0
66,1051,air,0,0,0,0,0,1,51690,1051,0,1,0
66,1051,rail,0,0,0,0,0,1,51690,1051,0,1,0
66,1052,car,345,35,0,0,0,1,51690,1052,1,1,1
66,1052,bus,345,35,25,0,0,1,51690,1052,1,1,0
66,1052,air,0,0,0,0,0,1,51690,1052,0,1,0
66,1052,rail,0,0,0,0,0,1,51690,1052,0,1,0
66,1053,car,275,50,0,0,0,1,51690,1053,1,1,1
66,1053,bus,390,25,15,0,0,1,51690,1053,1,1,0
66,1053,air,0,0,0,0,0,1,51690,1053,0,1,0
66,1053,rail,0,0,0,0,0,1,51690,1053,0,1,0
66,1054,car,345,35,0,0,0,1,51690,1054,1,1,1
66,1054,bus,360,35,15,0,0,1,51690,1054,1,1,0
66,1054,air,0,0,0,0,0,1,51690,1054,0,1,0
66,1054,rail,0,0,0,0,0,1,51690,1054,0,1,0
66,1055,car,250,50,0,0,0,1,51690,1055,1,1,1
66,1055,bus,300,35,5,0,0,1,51690,1055,1,1,0
66,1055,air,0,0,0,0,0,1,51690,1055,0,1,0
66,1055,rail,0,0,0,0,0,1,51690,1055,0,1,0
66,1056,car,345,40,0,0,0,1,51690,1056,1,1,1
66,1056,bus,345,30,20,0,0,1,51690,1056,1,1,0
66,1056,air,0,0,0,0,0,1,51690,1056,0,1,0
66,1056,rail,0,0,0,0,0,1,51690,1056,0,1,0
67,1057,car,300,45,0,0,1,0,36432,1057,1,2,0
67,1057,bus,300,15,10,0,1,0,36432,1057,1,2,1
67,1057,air,0,0,0,0,1,0,36432,1057,0,2,0
67,1057,rail,155,65,20,0,1,0,36432,1057,1,2,0
67,1058,car,300,45,0,0,1,0,36432,1058,1,4,0
67,1058,bus,390,25,10,0,1,0,36432,1058,1,4,0
67,1058,air,0,0,0,0,1,0,36432,1058,0,4,0
67,1058,rail,170,45,5,0,1,0,36432,1058,1,4,1
67,1059,car,275,50,0,0,1,0,36432,1059,1,4,0
67,1059,bus,330,35,20,0,1,0,36432,1059,1,4,0
67,1059,air,0,0,0,0,1,0,36432,1059,0,4,0
67,1059,rail,120,45,5,1,1,0,36432,1059,1,4,1
67,1060,car,275,45,0,0,1,0,36432,1060,1,1,1
67,1060,bus,330,15,5,0,1,0,36432,1060,1,1,0
67,1060,air,0,0,0,0,1,0,36432,1060,0,1,0
67,1060,rail,170,55,25,3,1,0,36432,1060,1,1,0
67,1061,car,275,45,0,0,1,0,36432,1061,1,4,0
67,1061,bus,390,15,25,0,1,0,36432,1061,1,4,0
67,1061,air,0,0,0,0,1,0,36432,1061,0,4,0
67,1061,rail,155,35,5,1,1,0,36432,1061,1,4,1
67,1062,car,390,35,0,0,1,0,36432,1062,1,1,1
67,1062,bus,390,35,10,0,1,0,36432,1062,1,1,0
67,1062,air,0,0,0,0,1,0,36432,1062,0,1,0
67,1062,rail,155,65,15,3,1,0,36432,1062,1,1,0
67,1063,car,275,40,0,0,1,0,36432,1063,1,1,1
67,1063,bus,360,30,20,0,1,0,36432,1063,1,1,0
67,1063,air,0,0,0,0,1,0,36432,1063,0,1,0
67,1063,rail,155,55,5,3,1,0,36432,1063,1,1,0
67,1064,car,250,50,0,0,1,0,36432,1064,1,4,0
67,1064,bus,360,25,15,0,1,0,36432,1064,1,4,0
67,1064,air,0,0,0,0,1,0,36432,1064,0,4,0
67,1064,rail,120,65,20,2,1,0,36432,1064,1,4,1
67,1065,car,250,45,0,0,1,0,36432,1065,1,4,0
67,1065,bus,390,20,25,0,1,0,36432,1065,1,4,0
67,1065,air,0,0,0,0,1,0,36432,1065,0,4,0
67,1065,rail,170,35,15,3,1,0,36432,1065,1,4,1
67,1066,car,275,40,0,0,1,0,36432,1066,1,4,0
67,1066,bus,360,30,10,0,1,0,36432,1066,1,4,0
67,1066,air,0,0,0,0,1,0,36432,1066,0,4,0
67,1066,rail,170,35,15,3,1,0,36432,1066,1,4,1
67,1067,car,275,30,0,0,1,0,36432,1067,1,1,1
67,1067,bus,390,25,15,0,1,0,36432,1067,1,1,0
67,1067,air,0,0,0,0,1,0,36432,1067,0,1,0
67,1067,rail,155,65,25,2,1,0,36432,1067,1,1,0
67,1068,car,390,30,0,0,1,0,36432,1068,1,1,1
67,1068,bus,390,25,25,0,1,0,36432,1068,1,1,0
67,1068,air,0,0,0,0,1,0,36432,1068,0,1,0
67,1068,rail,120,65,15,1,1,0,36432,1068,1,1,0
67,1069,car,275,50,0,0,1,0,36432,1069,1,4,0
67,1069,bus,330,25,25,0,1,0,36432,1069,1,4,0
67,1069,air,0,0,0,0,1,0,36432,1069,0,4,0
67,1069,rail,120,55,5,3,1,0,36432,1069,1,4,1
67,1070,car,390,35,0,0,1,0,36432,1070,1,1,1
67,1070,bus,420,15,25,0,1,0,36432,1070,1,1,0
67,1070,air,0,0,0,0,1,0,36432,1070,0,1,0
67,1070,rail,130,55,15,1,1,0,36432,1070,1,1,0
67,1071,car,345,30,0,0,1,0,36432,1071,1,4,0
67,1071,bus,345,35,5,0,1,0,36432,1071,1,4,0
67,1071,air,0,0,0,0,1,0,36432,1071,0,4,0
67,1071,rail,140,65,15,1,1,0,36432,1071,1,4,1
67,1072,car,250,40,0,0,1,0,36432,1072,1,2,0
67,1072,bus,300,30,15,0,1,0,36432,1072,1,2,1
67,1072,air,0,0,0,0,1,0,36432,1072,0,2,0
67,1072,rail,140,75,20,2,1,0,36432,1072,1,2,0
68,1073,car,0,0,0,0,1,1,61064,1073,0,3,0
68,1073,bus,420,20,5,0,1,1,61064,1073,1,3,0
68,1073,air,50,110,50,0,1,1,61064,1073,1,3,1
68,1073,rail,155,65,20,0,1,1,61064,1073,1,3,0
68,1074,car,0,0,0,0,1,1,61064,1074,0,3,0
68,1074,bus,420,15,20,0,1,1,61064,1074,1,3,0
68,1074,air,90,50,35,0,1,1,61064,1074,1,3,1
68,1074,rail,140,65,25,0,1,1,61064,1074,1,3,0
68,1075,car,0,0,0,0,1,1,61064,1075,0,3,0
68,1075,bus,330,30,15,0,1,1,61064,1075,1,3,0
68,1075,air,80,50,55,2,1,1,61064,1075,1,3,1
68,1075,rail,130,55,10,1,1,1,61064,1075,1,3,0
68,1076,car,0,0,0,0,1,1,61064,1076,0,3,0
68,1076,bus,360,25,10,0,1,1,61064,1076,1,3,0
68,1076,air,70,65,50,1,1,1,61064,1076,1,3,1
68,1076,rail,120,65,10,2,1,1,61064,1076,1,3,0
68,1077,car,0,0,0,0,1,1,61064,1077,0,3,0
68,1077,bus,330,35,15,0,1,1,61064,1077,1,3,0
68,1077,air,70,95,50,1,1,1,61064,1077,1,3,1
68,1077,rail,140,75,25,2,1,1,61064,1077,1,3,0
68,1078,car,0,0,0,0,1,1,61064,1078,0,3,0
68,1078,bus,390,30,10,0,1,1,61064,1078,1,3,0
68,1078,air,80,80,35,1,1,1,61064,1078,1,3,1
68,1078,rail,130,65,25,3,1,1,61064,1078,1,3,0
68,1079,car,0,0,0,0,1,1,61064,1079,0,3,0
68,1079,bus,390,15,5,0,1,1,61064,1079,1,3,0
68,1079,air,70,95,50,2,1,1,61064,1079,1,3,1
68,1079,rail,130,75,10,3,1,1,61064,1079,1,3,0
68,1080,car,0,0,0,0,1,1,61064,1080,0,4,0
68,1080,bus,390,25,20,0,1,1,61064,1080,1,4,0
68,1080,air,70,95,50,3,1,1,61064,1080,1,4,0
68,1080,rail,120,35,10,2,1,1,61064,1080,1,4,1
68,1081,car,0,0,0,0,1,1,61064,1081,0,4,0
68,1081,bus,420,20,20,0,1,1,61064,1081,1,4,0
68,1081,air,80,95,35,3,1,1,61064,1081,1,4,0
68,1081,rail,170,35,25,2,1,1,61064,1081,1,4,1
68,1082,car,0,0,0,0,1,1,61064,1082,0,3,0
68,1082,bus,420,20,25,0,1,1,61064,1082,1,3,0
68,1082,air,60,110,45,2,1,1,61064,1082,1,3,1
68,1082,rail,170,35,15,1,1,1,61064,1082,1,3,0
68,1083,car,0,0,0,0,1,1,61064,1083,0,4,0
68,1083,bus,360,30,25,0,1,1,61064,1083,1,4,0
68,1083,air,60,95,45,1,1,1,61064,1083,1,4,0
68,1083,rail,170,45,10,2,1,1,61064,1083,1,4,1
68,1084,car,0,0,0,0,1,1,61064,1084,0,3,0
68,1084,bus,420,15,10,0,1,1,61064,1084,1,3,0
68,1084,air,50,95,40,1,1,1,61064,1084,1,3,1
68,1084,rail,155,75,25,2,1,1,61064,1084,1,3,0
68,1085,car,0,0,0,0,1,1,61064,1085,0,4,0
68,1085,bus,390,15,10,0,1,1,61064,1085,1,4,0
68,1085,air,90,65,50,3,1,1,61064,1085,1,4,0
68,1085,rail,155,35,10,1,1,1,61064,1085,1,4,1
68,1086,car,0,0,0,0,1,1,61064,1086,0,3,0
68,1086,bus,390,15,5,0,1,1,61064,1086,1,3,0
68,1086,air,50,95,40,2,1,1,61064,1086,1,3,1
68,1086,rail,170,35,25,3,1,1,61064,1086,1,3,0
68,1087,car,0,0,0,0,1,1,61064,1087,0,4,0
68,1087,bus,390,20,15,0,1,1,61064,1087,1,4,0
68,1087,air,90,65,35,3,1,1,61064,1087,1,4,0
68,1087,rail,170,35,25,2,1,1,61064,1087,1,4,1
68,1088,car,0,0,0,0,1,1,61064,1088,0,4,0
68,1088,bus,300,30,5,0,1,1,61064,1088,1,4,0
68,1088,air,50,65,50,1,1,1,61064,1088,1,4,0
68,1088,rail,170,65,25,2,1,1,61064,1088,1,4,1
69,1089,car,0,0,0,0,1,1,59074,1089,0,4,0
69,1089,bus,390,15,10,0,1,1,59074,1089,1,4,0
69,1089,air,70,95,45,0,1,1,59074,1089,1,4,0
69,1089,rail,130,75,15,0,1,1,59074,1089,1,4,1
69,1090,car,0,0,0,0,1,1,59074,1090,0,4,0
69,1090,bus,360,30,20,0,1,1,59074,1090,1,4,0
69,1090,air,50,80,55,0,1,1,59074,1090,1,4,0
69,1090,rail,155,45,5,0,1,1,59074,1090,1,4,1
69,1091,car,0,0,0,0,1,1,59074,1091,0,3,0
69,1091,bus,345,35,25,0,1,1,59074,1091,1,3,0
69,1091,air,60,95,50,3,1,1,59074,1091,1,3,1
69,1091,rail,120,45,5,1,1,1,59074,1091,1,3,0
69,1092,car,0,0,0,0,1,1,59074,1092,0,3,0
69,1092,bus,390,20,20,0,1,1,59074,1092,1,3,0
69,1092,air,90,50,50,1,1,1,59074,1092,1,3,1
69,1092,rail,120,75,5,2,1,1,59074,1092,1,3,0
69,1093,car,0,0,0,0,1,1,59074,1093,0,3,0
69,1093,bus,420,15,10,0,1,1,59074,1093,1,3,0
69,1093,air,50,110,45,2,1,1,59074,1093,1,3,1
69,1093,rail,130,75,15,3,1,1,59074,1093,1,3,0
69,1094,car,0,0,0,0,1,1,59074,1094,0,3,0
69,1094,bus,420,15,20,0,1,1,59074,1094,1,3,0
69,1094,air,90,65,35,3,1,1,59074,1094,1,3,1
69,1094,rail,130,65,20,1,1,1,59074,1094,1,3,0
69,1095,car,0,0,0,0,1,1,59074,1095,0,3,0
69,1095,bus,390,15,10,0,1,1,59074,1095,1,3,0
69,1095,air,80,65,50,3,1,1,59074,1095,1,3,1
69,1095,rail,155,45,20,1,1,1,59074,1095,1,3,0
69,1096,car,0,0,0,0,1,1,59074,1096,0,3,0
69,1096,bus,390,15,10,0,1,1,59074,1096,1,3,0
69,1096,air,60,110,35,2,1,1,59074,1096,1,3,1
69,1096,rail,155,65,25,1,1,1,59074,1096,1,3,0
69,1097,car,0,0,0,0,1,1,59074,1097,0,4,0
69,1097,bus,330,30,10,0,1,1,59074,1097,1,4,0
69,1097,air,80,50,45,1,1,1,59074,1097,1,4,0
69,1097,rail,155,65,15,3,1,1,59074,1097,1,4,1
69,1098,car,0,0,0,0,1,1,59074,1098,0,3,0
69,1098,bus,390,15,5,0,1,1,59074,1098,1,3,0
69,1098,air,90,80,40,3,1,1,59074,1098,1,3,1
69,1098,rail,130,65,20,1,1,1,59074,1098,1,3,0
69,1099,car,0,0,0,0,1,1,59074,1099,0,4,0
69,1099,bus,420,20,15,0,1,1,59074,1099,1,4,0
69,1099,air,50,80,50,1,1,1,59074,1099,1,4,0
69,1099,rail,155,35,10,3,1,1,59074,1099,1,4,1
69,1100,car,0,0,0,0,1,1,59074,1100,0,3,0
69,1100,bus,390,35,25,0,1,1,59074,1100,1,3,0
69,1100,air,50,95,35,1,1,1,59074,1100,1,3,1
69,1100,rail,120,75,15,2,1,1,59074,1100,1,3,0
69,1101,car,0,0,0,0,1,1,59074,1101,0,4,0
69,1101,bus,390,15,5,0,1,1,59074,1101,1,4,0
69,1101,air,80,95,45,3,1,1,59074,1101,1,4,0
69,1101,rail,155,45,25,1,1,1,59074,1101,1,4,1
69,1102,car,0,0,0,0,1,1,59074,1102,0,3,0
69,1102,bus,330,30,15,0,1,1,59074,1102,1,3,0
69,1102,air,90,65,35,3,1,1,59074,1102,1,3,1
69,1102,rail,155,45,20,1,1,1,59074,1102,1,3,0
69,1103,car,0,0,0,0,1,1,59074,1103,0,3,0
69,1103,bus,360,30,25,0,1,1,59074,1103,1,3,0
69,1103,air,90,65,35,3,1,1,59074,1103,1,3,1
69,1103,rail,120,55,25,2,1,1,59074,1103,1,3,0
69,1104,car,0,0,0,0,1,1,59074,1104,0,4,0
69,1104,bus,390,35,20,0,1,1,59074,1104,1,4,0
69,1104,air,70,95,45,1,1,1,59074,1104,1,4,0
69,1104,rail,120,55,10,1,1,1,59074,1104,1,4,1
70,1105,car,390,35,0,0,1,0,70328,1105,1,1,1
70,1105,bus,390,35,20,0,1,0,70328,1105,1,1,0
70,1105,air,90,50,35,0,1,0,70328,1105,1,1,0
70,1105,rail,130,75,25,0,1,0,70328,1105,1,1,0
70,1106,car,250,50,0,0,1,0,70328,1106,1,1,1
70,1106,bus,420,20,20,0,1,0,70328,1106,1,1,0
70,1106,air,60,65,50,0,1,0,70328,1106,1,1,0
70,1106,rail,130,65,10,0,1,0,70328,1106,1,1,0
70,1107,car,300,30,0,0,1,0,70328,1107,1,1,1
70,1107,bus,300,35,10,0,1,0,70328,1107,1,1,0
70,1107,air,80,110,40,3,1,0,70328,1107,1,1,0
70,1107,rail,170,55,25,2,1,0,70328,1107,1,1,0
70,1108,car,345,45,0,0,1,0,70328,1108,1,4,0
70,1108,bus,345,25,10,0,1,0,70328,1108,1,4,0
70,1108,air,90,50,55,2,1,0,70328,1108,1,4,0
70,1108,rail,130,35,5,3,1,0,70328,1108,1,4,1
70,1109,car,390,35,0,0,1,0,70328,1109,1,3,0
70,1109,bus,390,35,5,0,1,0,70328,1109,1,3,0
70,1109,air,50,80,55,2,1,0,70328,1109,1,3,1
70,1109,rail,155,55,15,1,1,0,70328,1109,1,3,0
70,1110,car,300,45,0,0,1,0,70328,1110,1,4,0
70,1110,bus,330,35,20,0,1,0,70328,1110,1,4,0
70,1110,air,80,95,45,1,1,0,70328,1110,1,4,0
70,1110,rail,120,55,5,3,1,0,70328,1110,1,4,1
70,1111,car,345,30,0,0,1,0,70328,1111,1,1,1
70,1111,bus,420,15,15,0,1,0,70328,1111,1,1,0
70,1111,air,60,65,55,1,1,0,70328,1111,1,1,0
70,1111,rail,170,45,10,2,1,0,70328,1111,1,1,0
70,1112,car,345,30,0,0,1,0,70328,1112,1,1,1
70,1112,bus,420,20,15,0,1,0,70328,1112,1,1,0
70,1112,air,80,80,50,1,1,0,70328,1112,1,1,0
70,1112,rail,120,75,10,2,1,0,70328,1112,1,1,0
70,1113,car,250,50,0,0,1,0,70328,1113,1,4,0
70,1113,bus,360,20,5,0,1,0,70328,1113,1,4,0
70,1113,air,80,80,40,3,1,0,70328,1113,1,4,0
70,1113,rail,120,45,20,2,1,0,70328,1113,1,4,1
70,1114,car,275,35,0,0,1,0,70328,1114,1,4,0
70,1114,bus,360,30,15,0,1,0,70328,1114,1,4,0
70,1114,air,90,80,35,2,1,0,70328,1114,1,4,0
70,1114,rail,170,35,20,3,1,0,70328,1114,1,4,1
70,1115,car,275,50,0,0,1,0,70328,1115,1,4,0
70,1115,bus,420,25,20,0,1,0,70328,1115,1,4,0
70,1115,air,70,95,50,1,1,0,70328,1115,1,4,0
70,1115,rail,120,45,15,3,1,0,70328,1115,1,4,1
70,1116,car,275,50,0,0,1,0,70328,1116,1,4,0
70,1116,bus,360,30,15,0,1,0,70328,1116,1,4,0
70,1116,air,80,95,35,1,1,0,70328,1116,1,4,0
70,1116,rail,120,45,20,2,1,0,70328,1116,1,4,1
70,1117,car,300,45,0,0,1,0,70328,1117,1,4,0
70,1117,bus,300,30,10,0,1,0,70328,1117,1,4,0
70,1117,air,80,50,55,2,1,0,70328,1117,1,4,0
70,1117,rail,170,35,5,3,1,0,70328,1117,1,4,1
70,1118,car,275,50,0,0,1,0,70328,1118,1,1,1
70,1118,bus,360,15,20,0,1,0,70328,1118,1,1,0
70,1118,air,50,110,45,2,1,0,70328,1118,1,1,0
70,1118,rail,130,65,15,3,1,0,70328,1118,1,1,0
70,1119,car,345,30,0,0,1,0,70328,1119,1,1,1
70,1119,bus,360,25,25,0,1,0,70328,1119,1,1,0
70,1119,air,60,110,50,3,1,0,70328,1119,1,1,0
70,1119,rail,140,75,5,2,1,0,70328,1119,1,1,0
70,1120,car,390,35,0,0,1,0,70328,1120,1,1,1
70,1120,bus,420,20,5,0,1,0,70328,1120,1,1,0
